"Legacy Identifier","Identifier","Alternate Identifier","Title#1","Description#1","Description#2","Subject 1#1","Subject Type 1#1","Subject 2#1","Subject Type 2#1","Subject 3#1","Subject Type 3#1","Subject 4#1","Subject Type 4#1","Subject 5#1","Subject Type 5#1","Subject 6#1","Subject Type 6#1","Subject 6#2","Subject Type 6#2","Subject 6#3","Subject Type 6#3","Subject 6#4","Subject Type 6#4","Subject 6#5","Subject Type 6#5","Subject 6#6","Subject Type 6#6","Subject 6#7","Subject Type 6#7","Type#1","Source#1","Relation#1","Relation Type#1","Relation#2","Coverage Spatial#1","Coverage Spatial Type#1","Coverage Spatial#2","Coverage Spatial Type#2","Creator#1","Creator Type#1","Creator 2#1","Creator Type 2#1","Creator 3#1","Creator Type 3#1","Creator 4#1","Creator Type 4#1","Creator 5#1","Creator Type 5#1","Creator 5#2","Creator Type 5#2","Creator 5#3","Publisher#1","Publisher#2","Contributor 1#1","Contributor Type 1#1","Contributor 2#1","Contributor Type 2#1","Contributor 3#1","Contributor Type 3#1","Rights#1","Date#1","Date Type#1","Date#2","Date Type#2","Format Extent#1","Format Medium#1","Format Media Type#1","Format Medium#2","Format Medium#3","Language#1","Language 2#1","Language 3#1","Language#2","Language 3#2","ln_RECORDID","ln_RECORD_BATCHID","lnexp_MEDIAFILENAME","lnexp_PAGEURL"
"RZI-AC-324b","JRRZ0001S0017N0002","","Hassidic Archetypes Naropa 529 Course, Part 1b","Hasidic Archetypes Naropa 529 Course, Part 1b. Introductary Lecture on Texts. Kavannah, Devekut, davvening, personal experience of Gershon Sholem and Martin Buber. Second of two parts in the first lecture. 21 file series JRRZ0001S0017N0001 - N0021.","","Schachter-Shalomi, Zalman, 1924-","lcsh","Jewish renewal","lcsh","Hassidism","lcsh","","","","","","","","","","","","","","","","","","","Sound","Rabbi Zalman Schachter-Shalomi Collection","JRRZ0001S0017","Series Identifier","Special Collections, Archives & Preservation, University of Colorado Boulder","","","","","Schachter-Shalomi, Zalman","Speaker","","","","","","","","","","","","","","Naropa University","","","","","","Copyright and other restrictions may apply. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","1997-01-28","Created","","","","audio/mp3","","","","English","","","","","528856","4546","RZI-AC-324b.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~68~68~528856~132273"
"RZI-AC-325a","JRRZ0001S0017N0003","","Hassidic Archetypes Naropa 529 Course, Part 2a","Hassidic Archetypes Naropa 529 course, Part 2a. Halacha, agadah. Niggunim. Davvenology Styles. Sephirot and Hasidic Masters. Stories of the Hassidic Masters. First of two parts of the second lecture. 21 file series JRRZ0001S0017N0001 - N0021.","","Schachter-Shalomi, Zalman, 1924-","lcsh","Jewish renewal","lcsh","Hassidism","lcsh","","","","","","","","","","","","","","","","","","","Sound","Rabbi Zalman Schachter-Shalomi Collection","JRRZ0001S0017","Series Identifier","Special Collections, Archives & Preservation, University of Colorado Boulder","Boulder (Colo.)","lcsh","","","Schachter-Shalomi, Zalman","Speaker","","","","","","","","","","","","","","Naropa University","","","","","","Copyright and other restrictions may apply. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","1997-02-04","Created","","","","audio/mp3","","","","English","","","","","528870","4546","RZI-AC-325a.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~68~68~528870~132274"
"RZI-AC-325b","JRRZ0001S0017N0004","","Hassidic Archetypes Naropa 529 Course, Part 2b","Hassidic Archetypes Naropa 529 course, Part 2b. Halacha, agadah. Niggunim. Davvenology Styles. Sephirot and Hasidic Masters. Stories of the Hassidic Masters. Second of two parts in the second lecture. 21 file series JRRZ0001S0017N0001 - N0021.","","Schachter-Shalomi, Zalman, 1924-","lcsh","Jewish renewal","lcsh","Hassidism","lcsh","","","","","","","","","","","","","","","","","","","Sound","Rabbi Zalman Schachter-Shalomi Collection","JRRZ0001S0017","Series Identifier","Special Collections, Archives & Preservation, University of Colorado Boulder","Boulder (Colo.)","lcsh","","","Schachter-Shalomi, Zalman","Speaker","","","","","","","","","","","","","","Naropa University","","","","","","Copyright and other restrictions may apply. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","1997-02-04","Created","","","","audio/mp3","","","","English","","","","","528885","4546","RZI-AC-325b.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~68~68~528885~132275"
"RZI-AC-326a","JRRZ0001S0017N0005","","Hassidic Archetypes Naropa 529 Course, Part 3a","Hassidic Archetypes Naropa 529 course, Part 3a. Earning one's keep on earth. First of two parts of the third lecture, 21 file series JRRZ0001S0017N0001 - N0021.","","Schachter-Shalomi, Zalman, 1924-","lcsh","Jewish renewal","lcsh","Hassidism","lcsh","","","","","","","","","","","","","","","","","","","Sound","Rabbi Zalman Schachter-Shalomi Collection","JRRZ0001S0017","Series Identifier","Special Collections, Archives & Preservation, University of Colorado Boulder","Boulder (Colo.)","lcsh","","","Schachter-Shalomi, Zalman","Speaker","","","","","","","","","","","","","","Naropa University","","","","","","Copyright and other restrictions may apply. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","1997-02-18","Created","","","","audio/mp3","","","","English","","","","","528900","4546","RZI-AC-326a.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~68~68~528900~132276"
"RZI-AC-326b","JRRZ0001S0017N0006","","Hassidic Archetypes Naropa 529 Course, Part 3b","Hassidic Archetypes Naropa 529 course, Part 3b. Earning one's keep on earth. Second of two parts in the third lecture. 21 file series JRRZ0001S0017N0001 - N0021.","","Schachter-Shalomi, Zalman, 1924-","lcsh","Jewish renewal","lcsh","Hassidism","lcsh","","","","","","","","","","","","","","","","","","","Sound","Rabbi Zalman Schachter-Shalomi Collection","JRRZ0001S0017","Series Identifier","Special Collections, Archives & Preservation, University of Colorado Boulder","Boulder (Colo.)","lcsh","","","Schachter-Shalomi, Zalman","Speaker","","","","","","","","","","","","","","Naropa University","","","","","","Copyright and other restrictions may apply. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","1997-02-18","Created","","","","audio/mp3","","","","English","","","","","528915","4546","RZI-AC-326b.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~68~68~528915~132277"
"RZI-AC-327a","JRRZ0001S0017N0007","","Hassidic Archetypes Naropa 529 Course, Part 4a","Hassidic Archetypes Naropa 529 course, Part 4a. God, Torah and Israel. Sings Yedid Nefesh. First of two parts to the fourth lecture. 21 file series JRRZ0001S0017N0001 - N0021.","","Schachter-Shalomi, Zalman, 1924-","lcsh","Jewish renewal","lcsh","Hassidism","lcsh","","","","","","","","","","","","","","","","","","","Sound","Rabbi Zalman Schachter-Shalomi Collection","JRRZ0001S0017","Series Identifier","Special Collections, Archives & Preservation, University of Colorado Boulder","Boulder (Colo.)","lcsh","","","Schachter-Shalomi, Zalman","Speaker","","","","","","","","","","","","","","Naropa University","","","","","","This item is accessible in the reading room only. Advance notice is required. Please contact staff before arrival: SCA@colorado.edu.","1997-02-25","Created","","","","audio/mp3","","","","English","","","","","528930","4546","Content_not_available_online.jpg|RZI-AC-327a.jpg",""
"RZI-AC-327b","JRRZ0001S0017N0008","","Hassidic Archetypes Naropa 529 Course, Part 4b","Hassidic Archetypes Naropa 529 course, Part 4b. God, Torah and Israel. Sings Yedid Nefesh. Second of two parts in the fourth lecture of this 20 file series. 21 file series JRRZ0001S0017N0001 - N0021.","","Schachter-Shalomi, Zalman, 1924-","lcsh","Jewish renewal","lcsh","Hassidism","lcsh","","","","","","","","","","","","","","","","","","","Sound","Rabbi Zalman Schachter-Shalomi Collection","JRRZ0001S0017","Series Identifier","Special Collections, Archives & Preservation, University of Colorado Boulder","Boulder (Colo.)","lcsh","","","Schachter-Shalomi, Zalman","Speaker","","","","","","","","","","","","","","Naropa University","","","","","","This item is accessible in the reading room only. Advance notice is required. Please contact staff before arrival: SCA@colorado.edu.","1997-02-25","Created","","","","audio/mp3","","","","English","","","","","528945","4546","Content_not_available_online.jpg|RZI-AC-327b.jpg",""
"RZI-AC-328","JRRZ0001S0017N0009","","Hassidic Archetypes Naropa 529 Course, Part 5","Hassidic Archetypes Naropa 529 course, Part 5. Jewish Music. Fifth lecture in this 20 file series. 21 file series JRRZ0001S0017N0001 - N0021.","","Schachter-Shalomi, Zalman, 1924-","lcsh","Jewish renewal","lcsh","Hassidism","lcsh","","","","","","","","","","","","","","","","","","","Sound","Rabbi Zalman Schachter-Shalomi Collection","JRRZ0001S0017","Series Identifier","Special Collections, Archives & Preservation, University of Colorado Boulder","Boulder (Colo.)","lcsh","","","Schachter-Shalomi, Zalman","Speaker","","","","","","","","","","","","","","Naropa University","","","","","","Copyright and other restrictions may apply. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","1997-03-04","Created","","","","audio/mp3","","","","English","","","","","528960","4546","RZI-AC-328.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~68~68~528960~132280"
"RZI-AC-329a","JRRZ0001S0017N0010","","Hassidic Archetypes Naropa 529 Course, Part 6a","Hassidic Archetypes Naropa 529 Course. Part 6a. Chabad on Tzaddikim, The nature of the animal Soul, Tanya. Teachings of Rabbi Shneur Zalman. First of two parts in the sixth lecture. 21 file series JRRZ0001S0017N0001 - N0021.","","Schachter-Shalomi, Zalman, 1924-","lcsh","Jewish renewal","lcsh","Hassidism","lcsh","","","","","","","","","","","","","","","","","","","Sound","Rabbi Zalman Schachter-Shalomi Collection","JRRZ0001S0017","Series Identifier","Special Collections, Archives & Preservation, University of Colorado Boulder","Boulder (Colo.)","lcsh","","","Schachter-Shalomi, Zalman","Speaker","","","","","","","","","","","","","","Naropa University","","","","","","Copyright and other restrictions may apply. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","1997-03-18","Created","","","","audio/mp3","","","","English","","","","","528975","4546","RZI-AC-329a.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~68~68~528975~132281"
"RZI-AC-329b","JRRZ0001S0017N0011","","Hassidic Archetypes Naropa 529 Course, Part 6b","Hassidic Archetypes Naropa 529 Course, Part 6b. Chabad on Tzaddikim, The nature of the animal Soul, Tanya. Teachings of Rabbi Shneur Zalman. Second of two parts in the sixth lecture. 21 file series JRRZ0001S0017N0001 - N0021.","","Schachter-Shalomi, Zalman, 1924-","lcsh","Jewish renewal","lcsh","Hassidism","lcsh","","","","","","","","","","","","","","","","","","","Sound","Rabbi Zalman Schachter-Shalomi Collection","JRRZ0001S0017","Series Identifier","Special Collections, Archives & Preservation, University of Colorado Boulder","Boulder (Colo.)","lcsh","","","Schachter-Shalomi, Zalman","Speaker","","","","","","","","","","","","","","Naropa University","","","","","","Copyright and other restrictions may apply. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","1997-03-18","Created","","","","audio/mp3","","","","English","","","","","528990","4546","RZI-AC-329b.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~68~68~528990~132282"
"RZI-AC-330","JRRZ0001S0017N0012","","Hassidic Archetypes Naropa 529 Course, Part 7a","Hassidic Archetypes Naropa 529 course, Part 7a. On Abulafia, Chana Rachel of Ludmire, Sufi story, Alan Watts story, Buber and Kabbalah. First of two parts in the seventh lecture. 21 file series JRRZ0001S0017N0001 - N0021.","","Schachter-Shalomi, Zalman, 1924-","lcsh","Jewish renewal","lcsh","Hassidism","lcsh","","","","","","","","","","","","","","","","","","","Sound","Rabbi Zalman Schachter-Shalomi Collection","JRRZ0001S0017","Series Identifier","Special Collections, Archives & Preservation, University of Colorado Boulder","Boulder (Colo.)","lcsh","","","Schachter-Shalomi, Zalman","Speaker","","","","","","","","","","","","","","Naropa University","","","","","","Copyright and other restrictions may apply. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","1997-03-18","Created","","","","audio/mp3","","","","English","","","","","529005","4546","RZI-AC-330.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~68~68~529005~132285"
"RZI-AC-331a","JRRZ0001S0017N0013","","Hassidic Archetypes Naropa 529 Course, Part 8a","Hassidic Archetypes Naropa 529 course, Part 8. Animal vs. animating soul. Rabbi Levi Yitzchak and his prayer 'du'. Direct experience of God. Reincarnation. Eighth lecture, 21 file series JRRZ0001S0017N0001 - N0021.","","Schachter-Shalomi, Zalman, 1924-","lcsh","Jewish renewal","lcsh","Hassidism","lcsh","","","","","","","","","","","","","","","","","","","Sound","Rabbi Zalman Schachter-Shalomi Collection","JRRZ0001S0017","Series Identifier","Special Collections, Archives & Preservation, University of Colorado Boulder","Boulder (Colo.)","lcsh","","","Schachter-Shalomi, Zalman","Speaker","","","","","","","","","","","","","","Naropa University","","","","","","Copyright and other restrictions may apply. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","1997-01-01","Created","","","","audio/mp3","","","","English","","","","","529020","4546","RZI-AC-331a.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~68~68~529020~132286"
"RZI-AC-331b","JRRZ0001S0017N0014","","Hassidic Archetypes Naropa 529 Course, Part 8b","Hassidic Archetypes Naropa 529 course, Part 8. Animal vs. animating soul. Rabbi Levi Yitzchak and his prayer 'du'. Direct experience of God. Reincarnation. Eighth lecture, 21 file series JRRZ0001S0017N0001 - N0021.","","Schachter-Shalomi, Zalman, 1924-","lcsh","Jewish renewal","lcsh","Hassidism","lcsh","","","","","","","","","","","","","","","","","","","Sound","Rabbi Zalman Schachter-Shalomi Collection","JRRZ0001S0017","Series Identifier","Special Collections, Archives & Preservation, University of Colorado Boulder","Boulder (Colo.)","lcsh","","","Schachter-Shalomi, Zalman","Speaker","","","","","","","","","","","","","","Naropa University","","","","","","Copyright and other restrictions may apply. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","","","","","","audio/mp3","","","","English","","","","","529035","4546","RZI-AC-331b.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~68~68~529035~132287"
"RZI-AC-332","JRRZ0001S0017N0015","","Hassidic Archetypes Naropa 529 Course, Part 9","Hassidic Archetypes Naropa 529 course, Part 9. Rabbi Tirzah Firestone substitute teaching. Reb Nachman. Ninth lecture , 21 file series JRRZ0001S0017N0001 - N0021.","","Schachter-Shalomi, Zalman, 1924-","lcsh","Jewish renewal","lcsh","Hassidism","lcsh","","","","","","","","","","","","","","","","","","","Sound","Rabbi Zalman Schachter-Shalomi Collection","JRRZ0001S0017","Series Identifier","Special Collections, Archives & Preservation, University of Colorado Boulder","Boulder (Colo.)","lcsh","","","Firestone, Tirzah","Speaker","","","","","","","","","","","","","","Naropa University","","","","","","Copyright and other restrictions may apply. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","1997-04-08","Created","","","","audio/mp3","","","","English","","","","","529049","4546","RZI-AC-332.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~68~68~529049~132288"
"RZI-AC-333a","JRRZ0001S0017N0016","","Hassidic Archetypes Naropa 529 Course, Part 10a","Hassidic Archetypes Naropa 529 course, Part 10a. Passover. Stories of R Levi Yitzhak of Berdichev and challenging god to advocate for people. Waskow's Freedom Seder. Story of Shabbat at Elat Chayim with Allen Ginsberg. First of two parts of the tenth lecture. 21 file series JRRZ0001S0017N0001 - N0021.","","Schachter-Shalomi, Zalman, 1924-","lcsh","Jewish renewal","lcsh","Hassidism","lcsh","","","","","","","","","","","","","","","","","","","Sound","Rabbi Zalman Schachter-Shalomi Collection","JRRZ0001S0017","Series Identifier","Special Collections, Archives & Preservation, University of Colorado Boulder","Boulder (Colo.)","lcsh","","","Schachter-Shalomi, Zalman","Speaker","","","","","","","","","","","","","","Naropa University","","","","","","Copyright and other restrictions may apply. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","1997-04-15","Created","","","","audio/mp3","","","","English","","","","","529064","4546","RZI-AC-333a.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~68~68~529064~132289"
